,t,pos,vel,rot_vel,head_direction
324,32.50000000000019,"[0.17197521465902985, 0.7316920171915512]","[0.059103945365588384, 0.05706101831200905]",0.4965377965271778,"[0.7375294799369468, 0.6753149385464065]"
325,32.60000000000019,"[0.17208747610640585, 0.7390329917977834]","[0.0011226144737599975, 0.07340974606232176]",7.876863638405447,"[0.2759838255527835, 0.9611622797599013]"
326,32.700000000000195,"[0.175212793276525, 0.7469125309077449]","[0.03125317170119157, 0.07879539109961531]",-3.6231002130006296,"[0.33815146207255936, 0.9410917004724835]"
327,32.800000000000196,"[0.17860715615367298, 0.756652156303717]","[0.03394362877147977, 0.09739625395972062]",0.42258376558389266,"[0.3321186924464111, 0.943237602159544]"
328,32.9000000000002,"[0.1813444841502237, 0.7671041492295143]","[0.027373279965507147, 0.10451992925797349]",0.7920501940558844,"[0.27981788385666406, 0.9600530984659018]"
329,33.0000000000002,"[0.18389774589848032, 0.7739384192677478]","[0.025532617482566244, 0.06834270038233448]",-1.014012859085307,"[0.32678495538994334, 0.9450987212618546]"
330,33.1000000000002,"[0.18565493186270424, 0.7830474194607261]","[0.017571859642239174, 0.09109000192978334]",1.6697645721827459,"[0.2357349418591396, 0.9718173888064918]"
331,33.2000000000002,"[0.18597972666265394, 0.7936145368323255]","[0.0032479479994970695, 0.10567117371599433]",1.5984017771799897,"[0.09953400396822916, 0.9950341612497797]"
332,33.3000000000002,"[0.180105522647084, 0.802930022798818]","[-0.05874204015569956, 0.09315485966492454]",5.933337543230848,"[-0.3387231763064964, 0.9408860769683215]"
333,33.400000000000205,"[0.17149729571448377, 0.8095224367907261]","[-0.08608226932600216, 0.0659241399190813]",3.546393327355055,"[-0.6661633872496999, 0.7458058336376878]"
334,33.500000000000206,"[0.16422722895071026, 0.816773879445863]","[-0.07270066763773508, 0.07251442655136886]",-1.3056313516620666,"[-0.69431935969761, 0.7196670249143702]"
335,33.60000000000021,"[0.1565340953080097, 0.8246869120873436]","[-0.0769313364270055, 0.07913032641480577]",-0.15371724933249453,"[-0.6961569793387518, 0.7178895876929438]"
336,33.70000000000021,"[0.14529705860526676, 0.8372115245796174]","[-0.11237036702742953, 0.1252461249227388]",-0.40042535866685824,"[-0.6773727484221964, 0.7356399660805275]"
337,33.80000000000021,"[0.1370935283334224, 0.8472296153413781]","[-0.08203530271844367, 0.10018090761760634]",-0.45122945438683004,"[-0.6484052296302757, 0.7612953816936692]"
338,33.90000000000021,"[0.13297305431557363, 0.8619497437128308]","[-0.04120474017848763, 0.14720128371452756]",-4.132073918694683,"[-0.40420054855127785, 0.9146703868338835]"
339,34.00000000000021,"[0.13070588285100948, 0.8705305644403388]","[-0.022671714645641494, 0.08580820727507987]",-0.14629100389997873,"[-0.30587778768895635, 0.9520707846575851]"
340,34.100000000000215,"[0.1238200653286392, 0.8814389016986486]","[-0.06885817522370274, 0.10908337258309753]",3.047698043035456,"[-0.46107256630486476, 0.8873624336205844]"
341,34.200000000000216,"[0.12079082761702628, 0.8972837098268533]","[-0.030292377116129254, 0.15844808128204768]",-3.74173750761285,"[-0.2815078713912678, 0.9595589186416629]"
342,34.30000000000022,"[0.11912811049834678, 0.9117353018123131]","[-0.016627171186795048, 0.14451591985459755]",-0.7435241706106765,"[-0.17058869460835788, 0.9853423249164812]"
343,34.40000000000022,"[0.11771265300700079, 0.9266905010230129]","[-0.014154574913459866, 0.14955199210699766]",-0.20184957860420738,"[-0.11975885431083622, 0.9928030100750883]"
344,34.50000000000022,"[0.12202132419330353, 0.9370715349545747]","[0.04308671186302737, 0.10381033931561867]",-4.877817104266304,"[0.22210175434439205, 0.9750234923924362]"
345,34.60000000000022,"[0.12691581689457365, 0.9454986882840674]","[0.048944927012701256, 0.0842715332949262]",-1.3276833735776972,"[0.4130386876782996, 0.910713479905172]"
346,34.70000000000022,"[0.12909870434145604, 0.9580297606112386]","[0.021828874468823867, 0.1253107232717121]",3.537161490467229,"[0.25389573884760974, 0.967231592636958]"
347,34.800000000000225,"[0.1248393803005499, 0.9665085724906043]","[-0.042593240409061345, 0.08478811879365722]",6.379908690625458,"[-0.22763004844494522, 0.9737476885954347]"
348,34.900000000000226,"[0.13571275543834332, 0.9762695601383273]","[0.1087337513779342, 0.0976098764772304]",-13.04775822465401,"[0.4790808475042604, 0.8777707796199413]"
349,35.00000000000023,"[0.13798575562857932, 0.9871737516488626]","[0.02273000190235991, 0.10904191510535233]",6.33742192013491,"[0.2986000927116504, 0.9543783236393174]"
350,35.10000000000023,"[0.14886970801191163, 0.9866722181306053]","[0.10883952383332313, -0.005015335182572134]",-14.113255458261627,"[0.936176865296743, 0.35152934000331176]"
351,35.20000000000023,"[0.1621676471645553, 0.9832619845313988]","[0.13297939152643684, -0.03410233599206558]",-2.049894579608207,"[0.9987241661742804, -0.05049791975406769]"
352,35.30000000000023,"[0.17182522290940377, 0.9799539829362548]","[0.09657575744848462, -0.033080015951439945]",-0.7896414105583016,"[0.9720200174087932, -0.23489803267930845]"
353,35.40000000000023,"[0.17885261785392143, 0.9784967824025477]","[0.07027394944517651, -0.014572005337071259]",1.255411714759287,"[0.9769025831705507, -0.21368514921422466]"
354,35.500000000000234,"[0.18969664988678436, 0.9732636041068496]","[0.10844032032862938, -0.052331782956980266]",-2.4515649610889056,"[0.93171568858065, -0.36318848502215106]"
355,35.600000000000236,"[0.20708781513418892, 0.9693652542587341]","[0.17391165247404555, -0.038983498481155454]",2.2910541440412935,"[0.9635408618272228, -0.2675612221329028]"
356,35.70000000000024,"[0.22607956959679099, 0.96353883174805]","[0.18991754462602067, -0.05826422510684104]",-0.7715958806066858,"[0.9586048257466157, -0.28473986032043463]"
357,35.80000000000024,"[0.24198487855421177, 0.9646066323001498]","[0.15905308957420788, 0.010678005520997624]",3.6470403450854683,"[0.9987001053401808, -0.05097155671069746]"
358,35.90000000000024,"[0.2594747033799131, 0.9610354710178557]","[0.174898248257013, -0.035711612822940664]",-2.684491389149395,"[0.9885733206678177, -0.1507408029161458]"
359,36.00000000000024,"[0.27204072046311206, 0.955737442679509]","[0.12566017083198988, -0.05298028338346694]",-1.9758236241186466,"[0.9502907105373627, -0.3113640400983938]"
360,36.10000000000024,"[0.28361804529064005, 0.958314824649182]","[0.1157732482752799, 0.025773819696730538]",6.180469202864378,"[0.9990997498561384, 0.0424227514124382]"
361,36.200000000000244,"[0.29514491264835896, 0.9561513745082851]","[0.11526867357718906, -0.021634501408969165]",-4.045768666894629,"[0.9939903168143412, -0.10946803222551076]"
362,36.300000000000246,"[0.31261634402831534, 0.9579336097757865]","[0.17471431379956381, 0.017822352675013198]",2.8718393916081286,"[0.9995093923629532, 0.03132051369693638]"
363,36.40000000000025,"[0.32804582899158596, 0.9656854068893457]","[0.15429484963270623, 0.07751797113559222]",3.639080669574078,"[0.9486528261319009, 0.316319167095447]"
364,36.50000000000025,"[0.34328954752386154, 0.9733361488972727]","[0.15243718532275574, 0.07650742007927036]",-0.0040478597552962015,"[0.9141351385097772, 0.4054096058823845]"
365,36.60000000000025,"[0.3499492832243412, 0.9802199513419729]","[0.06659735700479674, 0.06883802444700216]",3.367737168831387,"[0.7810317162455919, 0.6244913596027292]"
366,36.70000000000025,"[0.35202786722162377, 0.9791037491818035]","[0.02078583997282557, -0.011162021601693883]",-12.9472188349569,"[0.9920927883562938, -0.12550657071019786]"
367,36.80000000000025,"[0.35397406940124887, 0.9778635395750112]","[0.019462021796251006, -0.012402096067923862]",-0.7454518310470792,"[0.9125726943980044, -0.408914511162378]"
368,36.900000000000254,"[0.3547438837102586, 0.9754726107734027]","[0.00769814309009742, -0.02390928801608405]",-6.919331257577213,"[0.5506330967192258, -0.8347473826238664]"
369,37.000000000000256,"[0.3560385043098581, 0.9761648216941757]","[0.012946205995995053, 0.006922109207729843]",17.502418368970183,"[0.9989072899544321, 0.04673570450835259]"
370,37.10000000000026,"[0.3574155763689595, 0.9753112476391871]","[0.013770720591013696, -0.008535740549886484]",-10.458276989934632,"[0.9369105480655209, -0.3495691990487223]"
371,37.20000000000026,"[0.3600335634430608, 0.9751939688058309]","[0.026179870741013245, -0.001172788333562158]",5.10087030166142,"[0.9889937171596351, -0.1479575189666536]"
372,37.30000000000026,"[0.3647360920175265, 0.9754477902257481]","[0.04702528574465681, 0.0025382141991725504]",0.9868774212904086,"[0.9999095586692889, -0.01344895839045003]"
373,37.40000000000026,"[0.3722367024354531, 0.9771590358586981]","[0.07500610417926601, 0.01711245632949998]",1.7038332566581742,"[0.9894737411662735, 0.14471252724770706]"
374,37.50000000000026,"[0.3808873969749528, 0.9755845280556779]","[0.08650694539499681, -0.01574507803020264]",-4.043419401568729,"[0.9974057475598274, -0.07198454510950132]"
375,37.600000000000264,"[0.3915665179454812, 0.9736394220447797]","[0.10679120970528422, -0.019451060108981455]",-0.0012777557136534057,"[0.9896295306066782, -0.14364328091214545]"
376,37.700000000000266,"[0.3965516472534662, 0.9724383366369249]","[0.049851293079850034, -0.012010854078547961]",-0.5625868706198123,"[0.978923270523411, -0.20422837811564948]"
377,37.80000000000027,"[0.39976366338738806, 0.9723009509246966]","[0.03212016133921858, -0.0013738571222832174]",1.9367798938408498,"[0.9952989422560522, -0.09685048034978296]"
378,37.90000000000027,"[0.40543136068576674, 0.9716015134568643]","[0.05667697298378682, -0.006994374678322979]",-0.800396987748071,"[0.9934871399641539, -0.11394429659200021]"
379,38.00000000000027,"[0.4065172832685578, 0.9731153132038455]","[0.010859225827910546, 0.015137997469811815]",10.712625760896302,"[0.8192881263873224, 0.5733820418889579]"
380,38.10000000000027,"[0.41137203310640047, 0.9737906959964281]","[0.04854749837842676, 0.006753827925826128]",-8.102499178352351,"[0.9569850135262763, 0.2901373534829888]"
381,38.20000000000027,"[0.41484362271692304, 0.9726737538520979]","[0.03471589610522574, -0.011169421443302241]",-4.494981911777209,"[0.9937094204297382, -0.1119892305054097]"
382,38.300000000000274,"[0.4192670633550647, 0.9718719050632469]","[0.04423440638141651, -0.00801848788850923]",1.3194886728320743,"[0.9877067051636415, -0.1563184716365394]"
383,38.400000000000276,"[0.4218111635669, 0.9697172028637688]","[0.025441002118353206, -0.02154702199478109]",-5.233745542045121,"[0.8663968460188308, -0.4993560905892932]"
384,38.50000000000028,"[0.42292418191199566, 0.9679178006447335]","[0.011130183450956399, -0.017994022190352954]",-3.141132761837957,"[0.6571959806136233, -0.7537197377442746]"
385,38.60000000000028,"[0.42417221889414614, 0.965467579847541]","[0.0124803698215048, -0.024502207971925927]",-0.8284957355646672,"[0.5251711382407759, -0.850996636631948]"
386,38.70000000000028,"[0.4269296785235705, 0.964576872028114]","[0.027574596294243636, -0.008907078194269058]",7.872316280123419,"[0.8561292513392221, -0.5167617487792059]"
387,38.80000000000028,"[0.4281925517908692, 0.9627236214438383]","[0.012628732672986809, -0.018532505842757674]",-6.601737600373747,"[0.6745506330494209, -0.7382285848249346]"
388,38.90000000000028,"[0.43123016655118246, 0.9623514869635366]","[0.030376147603132786, -0.0037213448030171126]",8.50703557942789,"[0.9381673440898316, -0.34618208284576396]"
389,39.000000000000284,"[0.4325698242315416, 0.9602049864710321]","[0.01339657680359152, -0.021465004925044218]",-8.909045965177347,"[0.6990503006125137, -0.7150724978724564]"
390,39.100000000000286,"[0.43648477282730996, 0.9584928997880595]","[0.03914948595768353, -0.017120866829726245]",6.005517124911899,"[0.857860137097505, -0.5138832408038327]"
391,39.20000000000029,"[0.4379557158127042, 0.9565425659777157]","[0.014709429853942413, -0.019503338103438184]",-5.123292850816155,"[0.6988393708096963, -0.7152786406753019]"
392,39.30000000000029,"[0.44155839301682964, 0.9526340821240419]","[0.036026772041254373, -0.039084838536738165]",0.9850406008459789,"[0.6848483474241085, -0.7286856256510538]"
393,39.40000000000029,"[0.4487330598417859, 0.949859323230652]","[0.07174666824956266, -0.027747588933898504]",4.570534144789358,"[0.8692924265172888, -0.4942981662920511]"
394,39.50000000000029,"[0.4521814854046689, 0.9453132839472688]","[0.03448425562882995, -0.04546039283383263]",-5.528057642343649,"[0.705453198233948, -0.7087565062145771]"
395,39.60000000000029,"[0.45873043958419946, 0.9399789841624006]","[0.06548954179530553, -0.05334299784868213]",2.382990227727202,"[0.7529552963800882, -0.6580716690856502]"
396,39.700000000000294,"[0.4628190687174922, 0.9315295683320953]","[0.040886291332927205, -0.08449415830305229]",-4.365772114385296,"[0.5512170292688744, -0.8343619038786448]"
397,39.800000000000296,"[0.4631962793529097, 0.9244891992284214]","[0.003772106354175131, -0.07040369103673894]",-3.9714906781871218,"[0.22642612185841596, -0.9740283421647226]"
398,39.9000000000003,"[0.46471861913189266, 0.9145274644015279]","[0.015223397789829729, -0.09961734826893553]",0.9811409526860881,"[0.17630075852955543, -0.9843363462464969]"
399,40.0000000000003,"[0.4631969206180836, 0.905113121738597]","[-0.015216985138090666, -0.09414342662930841]",-3.118951805454211,"[-0.048218134315315964, -0.9988368292785114]"
400,40.1000000000003,"[0.4671272869151706, 0.8972309221370177]","[0.039303662970869846, -0.0788219960157932]",6.22807639142108,"[0.2897586387418975, -0.9570997499082541]"
401,40.2000000000003,"[0.4658150655121509, 0.8891784706738404]","[-0.013122214030196755, -0.08052451463177346]",-6.2409498819159115,"[-0.010888472924165058, -0.9999407188215608]"
402,40.3000000000003,"[0.455803639991166, 0.8826689285348797]","[-0.10011425520984885, -0.06509542138960711]",-8.327408011161568,"[-0.628202469417749, -0.778049906765268]"
403,40.400000000000304,"[0.44152849155051277, 0.8791359132449766]","[-0.14275148440653251, -0.03533015289903019]",-3.339078882143145,"[-0.8980698454534997, -0.4398528761837612]"
404,40.500000000000306,"[0.42647715975576594, 0.8742386029608545]","[-0.15051331794746825, -0.04897310284122103]",0.7195154821299932,"[-0.9353707545860515, -0.3536687029765579]"
405,40.60000000000031,"[0.4159064261490019, 0.878394422975828]","[-0.10570733606764027, 0.04155820014973499]",-6.8915725969082064,"[-0.9909845688655066, 0.13397605857184355]"
406,40.70000000000031,"[0.40343899106306624, 0.8818602546173762]","[-0.12467435085935674, 0.03465831641548123]",1.0343865128628815,"[-0.9746627416200823, 0.22367954778572108]"
407,40.80000000000031,"[0.39429529871926144, 0.8854321596674226]","[-0.09143692343804799, 0.03571905050046453]",-1.0126978141923537,"[-0.948125350250326, 0.31789671312031004]"
408,40.90000000000031,"[0.3874954501966921, 0.8894877092708574]","[-0.06799848522569318, 0.04055549603434794]",-1.65371309873672,"[-0.8931571389672864, 0.4497447332785248]"
409,41.00000000000031,"[0.37718243350538055, 0.8954188170196634]","[-0.10313016691311572, 0.05931107748806008]",0.15867405353613862,"[-0.8759284590172148, 0.48244101679244417]"
410,41.100000000000314,"[0.36473269464270947, 0.8994533609411687]","[-0.12449738862671089, 0.040345439215052625]",2.0853056281643845,"[-0.9299008862543635, 0.3678101979871538]"
411,41.200000000000315,"[0.35231128560250685, 0.9038390269476799]","[-0.12421409040202613, 0.04385666006511246]",-0.26022741571054553,"[-0.9387458131656935, 0.34461035716281196]"
412,41.30000000000032,"[0.3392915600919081, 0.9060735987589537]","[-0.13019725510598767, 0.022345718112737334]",1.6943753962056318,"[-0.9735486530588994, 0.22847980244915023]"
413,41.40000000000032,"[0.3338832432147175, 0.9093215300007608]","[-0.054083168771905665, 0.032479312418071116]",-3.708524765969159,"[-0.9057049116712367, 0.4239087318923702]"
414,41.50000000000032,"[0.32423354036582247, 0.9114979797856462]","[-0.09649702848895048, 0.021764497848854036]",3.1899133820505687,"[-0.9571841114014727, 0.2894798384699237]"
415,41.60000000000032,"[0.3103828790049734, 0.9164259192517261]","[-0.1385066136084906, 0.04927939466079945]",-1.1999060922385851,"[-0.9474017682854925, 0.32004669885740444]"
416,41.70000000000032,"[0.29890892364464816, 0.9140571932771436]","[-0.1147395536032525, -0.023687259745824862]",5.454121175963369,"[-0.9995793956316269, -0.02900054876569745]"
417,41.800000000000324,"[0.28442972846255216, 0.9109395633717443]","[-0.14479195182096005, -0.031176299053993217]",0.0849599759023345,"[-0.9886014559854425, -0.15055617298358484]"
418,41.900000000000325,"[0.2689415126829403, 0.9096874535495523]","[-0.15488215779611847, -0.01252109822192038]",-1.314135859346921,"[-0.9945812031334055, -0.10396263931676332]"
419,42.00000000000033,"[0.25580933104275894, 0.9147834995997821]","[-0.13132181640181373, 0.05096046050229841]",-4.508396089233386,"[-0.9773154184013517, 0.21178898213785993]"
420,42.10000000000033,"[0.2491474973544135, 0.919004082211657]","[-0.06661833688345442, 0.04220582611874857]",-1.9455665565299896,"[-0.9012472100435918, 0.43330528082247277]"
421,42.20000000000033,"[0.24553936907603285, 0.923534112330949]","[-0.0360812827838064, 0.045300301192919834]",-3.3348374834077354,"[-0.7321458136804958, 0.6811479336459333]"
422,42.30000000000033,"[0.24457763480064154, 0.9249239937351569]","[-0.009617342753913127, 0.013898814042079266]",-0.6732713556348813,"[-0.6266400398331039, 0.7793088351083709]"
423,42.40000000000033,"[0.24236741895067168, 0.9251407429688938]","[-0.0221021584996986, 0.0021674923373693478]",8.6778049817504,"[-0.9371393273589452, 0.34895541422540444]"
424,42.500000000000334,"[0.23849476224891453, 0.9246836696158978]","[-0.038726567017571545, -0.004570733529960513]",2.1524411152618583,"[-0.9992334266204788, 0.039147913409226076]"
425,42.600000000000335,"[0.2351780543296095, 0.9239473298001788]","[-0.03316707919305023, -0.007363398157189671]",1.0098706852903439,"[-0.9911945532097932, -0.13241358573514403]"
426,42.70000000000034,"[0.23346034405974114, 0.9229226756428733]","[-0.01717710269868361, -0.010246541573054602]",3.1941241869561443,"[-0.9196246579913107, -0.39279827954608576]"
427,42.80000000000034,"[0.23050654779124516, 0.9224094514597648]","[-0.02953796268495984, -0.0051322418310850715]",-3.65845831143373,"[-0.9691366201629162, -0.24652426140077865]"
428,42.90000000000034,"[0.2250279107217322, 0.9179172483713691]","[-0.054786370695129594, -0.044922030883957076]",5.147571671537894,"[-0.8567092176649004, -0.5157996862814037]"
429,43.00000000000034,"[0.21945251415899011, 0.9116769050620123]","[-0.055753965627420854, -0.06240343309356855]",1.5482801618462982,"[-0.7370789678725054, -0.6758066255372184]"
430,43.10000000000034,"[0.21694697378730043, 0.9057386620839543]","[-0.025055403716896796, -0.05938242978058006]",3.2991652905826196,"[-0.5153643342271877, -0.8569711797992787]"
431,43.200000000000344,"[0.212984294004725, 0.9006032516577231]","[-0.039626797825754456, -0.05135410426231113]",-2.5793858305047834,"[-0.5799231826554051, -0.8146711620149726]"
432,43.300000000000345,"[0.2104005568938712, 0.8978687559866148]","[-0.02583737110853801, -0.027344956711083945]",-0.9984468995073392,"[-0.6525537462682438, -0.7577424418833093]"
433,43.40000000000035,"[0.20977379480452668, 0.8953036438199298]","[-0.0062676208934450695, -0.025651121666849797]",5.174302275062392,"[-0.3852051469052265, -0.9228309676195976]"
434,43.50000000000035,"[0.20912001132688648, 0.893288490213845]","[-0.006537834776401963, -0.020151536060847297]",-0.7406588555412519,"[-0.33438221000776597, -0.9424375510506371]"
435,43.60000000000035,"[0.2099897448423677, 0.8912439562480976]","[0.008697335154812247, -0.020445339657474415]",7.159207632685387,"[0.15911804599831686, -0.9872595643688024]"
436,43.70000000000035,"[0.21025526270930922, 0.8849324672466204]","[0.0026551786694151147, -0.06311489001477155]",-3.6018616661740666,"[0.08118557617579954, -0.9966990028193083]"
437,43.80000000000035,"[0.21150080823499476, 0.8802290195948284]","[0.012455455256855374, -0.04703447651792092]",2.1683313520678205,"[0.19841763431891318, -0.9801175655967431]"
438,43.900000000000354,"[0.21014657763717562, 0.8753207835779131]","[-0.013542305978191393, -0.04908236016915257]",-5.280860829775431,"[-0.11394249682866488, -0.9934873463796354]"
439,44.000000000000355,"[0.20904715812399338, 0.8695854850661698]","[-0.01099419513182237, -0.05735298511743259]",0.7981382332368625,"[-0.1635940732064631, -0.986527738693504]"
440,44.10000000000036,"[0.20319711835160295, 0.8653123087282274]","[-0.05850039772390431, -0.042731763379424414]",-7.5053615515920935,"[-0.6345729879321464, -0.7728629393280984]"
441,44.20000000000036,"[0.20008670301788073, 0.8598768459207986]","[-0.031104153337222218, -0.054354628074287925]",4.201679308102628,"[-0.5443391131354036, -0.8388652632639895]"
442,44.30000000000036,"[0.19244796959626492, 0.850101383787662]","[-0.07638733421615806, -0.09775462133136625]",-1.4355432865360562,"[-0.5924371731685566, -0.8056166556421546]"
443,44.40000000000036,"[0.19370620684840592, 0.8377955169578236]","[0.012582372521409979, -0.12305866829838363]",7.652025700314891,"[-0.13783800638899765, -0.990454786446462]"
444,44.50000000000036,"[0.19867024008729411, 0.8230583713513044]","[0.049640332388881936, -0.14737145606519175]",2.230067917189915,"[0.1709141382004574, -0.9852859267051342]"
445,44.600000000000364,"[0.2032379547838352, 0.813519142039866]","[0.04567714696541075, -0.09539229311438469]",1.2167335805725354,"[0.3478016330397228, -0.937568143686048]"
446,44.700000000000365,"[0.20572115070866787, 0.8011408671650915]","[0.024831959248326763, -0.12378274874774498]",-2.485920063107949,"[0.24774098611612266, -0.9688263021812584]"
447,44.80000000000037,"[0.20674121187840844, 0.791527820780658]","[0.010200611697405715, -0.09613046384433499]",-0.9226218014600995,"[0.15328289754485822, -0.9881823482132498]"
448,44.90000000000037,"[0.207719060828901, 0.7781426256715321]","[0.009778489504925492, -0.13385195109125836]",-0.327944556967541,"[0.09974049877428236, -0.9950134837801232]"
449,45.00000000000037,"[0.20483007564032005, 0.765896104916932]","[-0.028889851885809392, -0.12246520754600088]",-3.0459174507469022,"[-0.1212972899738166, -0.9926162236458801]"
450,45.10000000000037,"[0.2056759656731733, 0.7528877972409538]","[0.008458900328532637, -0.1300830767597827]",2.9660248621104746,"[0.0028384394660751202, -0.9999959716225848]"
451,45.20000000000037,"[0.20816252382109307, 0.7433988180208984]","[0.024865581479197596, -0.09488979220055427]",1.9135116858196533,"[0.17115762799472758, -0.9852436583806152]"
452,45.300000000000374,"[0.21104767052783716, 0.7353117268479898]","[0.02885146706744085, -0.08087091172908512]",0.8640058021718566,"[0.28197528667566535, -0.9594216683524385]"
453,45.400000000000375,"[0.21259031303625778, 0.7164920924263594]","[0.015426425084206219, -0.18819634421630482]",-2.609026161027872,"[0.1491449479851284, -0.9888153439801152]"
454,45.50000000000038,"[0.21289346003949608, 0.6956927423124446]","[0.0030314700323830213, -0.2079935011391476]",-0.6721366717570731,"[0.05955126632825596, -0.9982252484678501]"
455,45.60000000000038,"[0.20545875419123316, 0.6801548771888286]","[-0.07434705848262918, -0.1553786512361599]",-4.608649989232978,"[-0.275681530234586, -0.9612490280294265]"
456,45.70000000000038,"[0.19681931320842244, 0.667962442595723]","[-0.0863944098281072, -0.12192434593105594]",-1.7017618130185586,"[-0.4834187925269259, -0.8753892111694141]"
457,45.80000000000038,"[0.19049011119531048, 0.6596160843800459]","[-0.06329202013111962, -0.08346358215677085]",-0.32333861702721123,"[-0.5652683055862759, -0.8249071115583988]"
458,45.90000000000038,"[0.1811655367778106, 0.6494618117749406]","[-0.0932457441749987, -0.10154272605105374]",-0.9402728584778508,"[-0.6407752691567491, -0.7677285030771591]"
459,46.000000000000384,"[0.1739582428250459, 0.6379819914951677]","[-0.07207293952764704, -0.11479820279772901]",1.8220328620270454,"[-0.5692198500854094, -0.82218535761028]"
460,46.100000000000385,"[0.17064140578359754, 0.6227908652757214]","[-0.03316837041448362, -0.15191126219446294]",3.456599188395133,"[-0.3376491940023412, -0.9412720232693467]"
461,46.20000000000039,"[0.16780998366056796, 0.6098318579204552]","[-0.028314221230295866, -0.12959007355266117]",-0.0014231099852235474,"[-0.2553272577488548, -0.9668546899355921]"
462,46.30000000000039,"[0.15848472397092656, 0.5969068018175389]","[-0.09325259689641402, -0.12925056102916388]",-4.098937530479043,"[-0.4823593079682741, -0.8759734573697812]"
463,46.40000000000039,"[0.14994089600317262, 0.5819494908387792]","[-0.08543827967753936, -0.1495731097875963]",1.0601714903774617,"[-0.4914655160566248, -0.8708970355485174]"
464,46.50000000000039,"[0.14910221196587004, 0.5679289844264118]","[-0.008386840373025839, -0.14020506412367406]",4.59239350564312,"[-0.20837488219701888, -0.9780490317307096]"
465,46.60000000000039,"[0.14859191973113456, 0.5576297807815646]","[-0.005102922347354766, -0.10299203644847266]",0.10243485462354762,"[-0.10274252551706523, -0.9947079840085606]"
466,46.700000000000394,"[0.1539562899684164, 0.54627207761641]","[0.0536437023728184, -0.11357703165154609]",4.907560144100058,"[0.25891603481987446, -0.9658998327534556]"
467,46.800000000000395,"[0.16176153326423928, 0.5330054297915445]","[0.07805243295822883, -0.13266647824865418]",0.9054488251990467,"[0.42781736157772327, -0.9038652029659487]"
468,46.9000000000004,"[0.16838428008119596, 0.5239474829862019]","[0.06622746816956682, -0.09057946805342665]",0.995325389254047,"[0.5382246775126142, -0.8428013980271049]"
469,47.0000000000004,"[0.1719005817385824, 0.5137357184287007]","[0.035163016573864225, -0.10211764557501168]",-2.9970597236257213,"[0.39893944831637845, -0.9169772715705792]"
470,47.1000000000004,"[0.18476499095690224, 0.507199018704891]","[0.12864409218319856, -0.06536699723809658]",7.690438799421919,"[0.7674129475402289, -0.6411531548293417]"
471,47.2000000000004,"[0.19388466591780482, 0.4961126087503006]","[0.09119674960902574, -0.11086409954590426]",-4.122993620009394,"[0.6819547113422051, -0.7313944022742926]"
472,47.3000000000004,"[0.20158841346389117, 0.48587484833231603]","[0.07703747546086354, -0.10237760417984576]",-0.4328038434302428,"[0.6289397381873578, -0.7774540537734803]"
473,47.400000000000404,"[0.20440990708419504, 0.47836559106394927]","[0.02821493620303872, -0.07509257268366765]",-2.8566810190833625,"[0.44925271132882183, -0.8934047242788132]"
474,47.500000000000405,"[0.20582814505830885, 0.47653835023929775]","[0.014182379741138063, -0.018272408246515215]",3.00643931577258,"[0.5608603348300446, -0.827910432845444]"
475,47.600000000000406,"[0.2065874591876596, 0.474655159227123]","[0.0075931412935076326, -0.018831910121747675]",-2.7675794677602283,"[0.4384452025401607, -0.8987579231191887]"
476,47.70000000000041,"[0.2071577167220231, 0.4720812014952267]","[0.005702575343634886, -0.025739577318962814]",-1.6524862190742606,"[0.2921538000096772, -0.956371348974814]"
477,47.80000000000041,"[0.20884100691627552, 0.4699062338953619]","[0.016832901942524237, -0.021749675998647966]",4.406107626698947,"[0.512863015571128, -0.8584704580003256]"
478,47.90000000000041,"[0.20990031962867015, 0.46521486151973157]","[0.010593127123946222, -0.046913723756303316]",-4.365788113269549,"[0.3213565158949072, -0.9469582829733769]"
479,48.00000000000041,"[0.2141949830239738, 0.46256669070603346]","[0.04294663395303655, -0.02648170813698114]",7.961607401037396,"[0.7118495503275706, -0.7023319853875626]"
480,48.10000000000041,"[0.21945684536327056, 0.45785082656135023]","[0.052618623392967634, -0.04715864144683224]",-1.781821632562357,"[0.7339283880801731, -0.6792268554540809]"
481,48.200000000000415,"[0.22199526610978626, 0.44889022792417826]","[0.02538420746515696, -0.08960598637171968]",-5.640103676323998,"[0.4409418789339579, -0.8975356591256922]"
482,48.300000000000416,"[0.22062177667913072, 0.43482207962468566]","[-0.013734894306555445, -0.140681482994926]",-3.733800871193429,"[0.08507736055840417, -0.9963743486864841]"
483,48.40000000000042,"[0.22129977541809792, 0.42309846131673157]","[0.00677998738967206, -0.11723618307954098]",1.550916891422709,"[0.06685496831933065, -0.9977627038584982]"
484,48.50000000000042,"[0.22389846905869693, 0.4109232582530771]","[0.025986936405990035, -0.12175203063654494]",1.525178764821593,"[0.16181416908407983, -0.9868212475841959]"
485,48.60000000000042,"[0.22608728314394377, 0.3989754406519611]","[0.021888140852468485, -0.11947817601115962]",-0.29097142690437394,"[0.17407739270854808, -0.9847319743705867]"
486,48.70000000000042,"[0.22490625705947645, 0.3822208828889458]","[-0.011810260844673237, -0.1675455776301532]",-2.5156425495264934,"[0.011223828823312536, -0.999937010849456]"
